,FYGT10,fyff_3m,fygt2_3m,fygt10_3m,Baa,EXRate,Wilsh,BAA_TB10,Auto_TB2,Mortc_tb10,BankCred,ComPapOut,Compapis_M24,TED_SPR,LIBOR_SPR,MZM,cor_e_t,Idio_bank,ppi_561_ma24,VIX,Fpers_TB,FRBSLO_1,FRBSLO_2,FRBSLO_3,SLGOV_Liab,NonFed_Liab,Priv_nfdebt,Fin_Liab,ABS_CC,ABS_mort1,ABS_mort2,BD_Leverage
1968.25,,0.0,0.0,0.0,6.84,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1968.5,0.0,0.0,0.0,0.0,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968.75,0.0,0.0,0.0,0.0,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969.0,0.0,0.0,0.0,0.0,6.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969.25,0.0,0.0,0.0,0.0,7.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969.5,0.0,0.0,0.0,0.0,7.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04945717732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969.75,0.0,0.0,0.0,0.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970.0,0.0,0.0,0.0,0.0,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02172636524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970.25,7.79,1.11,0.0,-0.08,8.86,0.0,0.0,1.07,0.0,0.0,399.1,34.969,0.0,0.0,0.0,0.0,0.0,0.0,1.00928074246,0.0,0.0,0.0,0.0,-19.0,140.4,1060.633,920.233,9999.0,0.0,0.0,0.0,16.6297709924
1970.5,-0.4,1.59,0.0,0.88,8.7,0.0,0.0,1.31,0.0,0.0,4.3,4.265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.2,18.677,15.477,0.0,0.0,0.0,0.0,-0.870039448742
1970.75,0.07,0.76,0.0,1.01,9.4,0.0,0.0,1.94,0.0,0.0,6.4,-0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.986206896552,0.0,0.0,0.0,0.0,0.0,2.4,21.622,19.222,0.0,0.0,0.0,0.0,2.65855100485
1971.0,-0.13,0.29,0.0,1.42,9.33,0.0,0.0,2.0,0.0,0.0,13.4,-4.008,0.0,0.0,0.0,0.0,0.0,0.0,0.989619377163,0.0,0.0,0.0,0.0,27.0,4.3,19.766,15.466,0.0,0.0,0.0,0.0,3.62513671882
1971.25,-1.09,-0.3,0.0,1.8,8.74,0.0,1.05,2.5,0.0,0.0,16.2,-1.61,0.0,0.0,0.0,0.0,0.0,0.0,1.07648073606,0.0,0.0,0.0,0.0,63.0,4.4,27.443,23.043,0.0,0.0,0.0,0.0,-2.59184858667
1971.5,-0.41,0.29,0.0,1.97,8.45,0.0,0.11,2.62,0.0,1.48,13.1,-0.422,0.0,0.0,0.0,0.0,0.0,0.0,1.05643340858,0.0,0.0,0.0,0.0,41.0,4.2,25.766,21.566,0.0,0.0,0.0,0.0,-2.01604756627
1971.75,0.9,-0.09,0.0,1.33,8.76,0.0,-0.07,2.03,0.0,0.87,11.2,-0.691,0.0,0.0,0.0,0.0,0.0,0.0,1.03711911357,0.0,0.0,0.0,0.0,25.0,3.7,29.583,25.883,0.0,0.0,0.0,0.0,-1.0429891777
1972.0,-0.8,0.74,0.0,1.47,8.48,0.0,-0.01,2.55,0.0,1.7,11.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,1.01518438178,0.0,0.0,0.0,0.0,32.0,4.1,27.364,23.264,0.0,0.0,0.0,0.0,2.959114415
1972.25,0.02,0.12,0.0,2.57,8.23,0.0,0.13,2.28,0.0,1.49,17.5,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.987179487179,0.0,0.0,0.0,0.0,50.0,4.5,35.917,31.417,0.0,0.0,0.0,0.0,-3.12953026355
1972.5,0.24,0.46,0.0,2.48,8.24,0.0,0.06,2.05,0.0,1.1,17.8,1.217,0.0,0.0,0.0,0.0,0.0,0.0,0.990353697749,0.0,0.0,0.0,0.0,29.0,3.2,31.732,28.532,0.0,0.0,0.0,0.0,-0.698784754764
1972.75,-0.08,0.57,0.0,2.13,8.23,0.0,0.0,2.12,0.0,1.29,13.9,1.828,0.0,0.0,0.0,0.0,0.0,0.0,0.993548387097,0.0,0.0,0.0,0.0,19.0,3.0,33.725,30.725,0.0,0.0,0.0,0.0,-0.0694618341571
1973.0,0.37,0.3,0.0,1.74,8.06,0.0,0.04,1.58,0.0,0.94,17.8,-0.925,0.0,0.0,0.0,0.0,0.0,0.0,1.00753498385,0.0,0.0,0.0,0.0,21.0,3.3,39.57,36.27,0.0,0.0,0.0,0.0,3.72254990551
1973.25,-0.02,0.53,0.0,1.05,7.9,107.62,0.04,1.44,0.0,0.98,26.2,0.405,0.0,0.0,0.0,0.0,0.0,0.00200211670646,1.00753498385,0.0,0.0,0.0,0.0,11.0,3.5,53.124,49.624,0.0,0.0,0.0,0.0,-6.63529292066
1973.5,0.21,0.86,0.0,0.41,8.09,-7.22,-0.13,1.42,0.0,0.87,23.8,-0.538,0.0,0.0,0.0,0.0,0.0,0.00204366987962,1.02949061662,0.0,0.0,0.0,0.0,9.0,2.8,41.73,38.93,0.0,0.0,0.0,0.0,-2.32536323661
1973.75,0.46,2.39,0.0,-0.88,8.24,-5.24,0.03,1.11,0.0,0.92,20.2,1.442,0.0,0.0,0.0,0.0,0.0,0.00291194466739,1.08631578947,0.0,0.0,0.0,0.0,-7.0,3.4,46.32,42.92,0.0,0.0,0.0,0.0,-1.74358479628
1974.0,-0.34,2.79,0.0,-0.43,8.41,0.23,0.03,1.62,0.0,1.98,15.8,4.665,0.0,0.0,0.0,0.0,0.0,0.00135480978814,1.11428571429,0.0,0.0,0.0,0.0,13.0,4.4,36.199,31.799,0.0,0.0,0.0,0.0,0.640527227363
1974.25,0.2,1.88,0.0,-0.78,8.48,4.23,-0.14,1.49,0.0,1.55,18.9,4.052,0.0,0.0,0.0,591.5,0.0,0.00287323057322,1.41347552109,0.0,0.0,0.0,0.0,13.0,4.4,45.296,40.896,-9971.139,0.0,0.0,0.0,-2.51062183814
1974.5,0.52,2.18,0.0,-0.82,8.87,-5.57,-0.08,1.36,0.0,1.07,26.0,0.06,0.0,0.0,0.0,5.5,0.0,0.00184543790365,1.38248847926,0.0,0.0,0.0,0.0,-19.0,3.4,44.574,41.174,3.448,0.0,0.0,0.0,-0.0813691550226
1974.75,0.29,5.37,0.0,0.25,9.48,0.41,-0.14,1.68,0.0,1.48,17.2,1.619,0.0,0.0,0.0,4.5,0.0,0.0026828065755,1.35248618785,0.0,0.0,0.0,0.0,-34.0,3.6,42.347,38.747,3.331,0.0,0.0,0.0,-0.43418493376
1975.0,0.1,2.6,0.0,0.44,10.48,1.26,-0.05,2.58,0.0,2.08,7.9,3.99,0.0,0.0,0.0,6.2,0.0,0.00468669657037,1.18880669025,0.0,0.0,0.0,0.0,-19.0,2.0,30.338,28.338,-9.282,0.0,0.0,0.0,0.0786709511326
1975.25,-0.4,0.87,0.0,1.24,10.81,-1.77,0.06,3.31,0.0,1.93,6.5,0.409,0.0,0.0,0.0,9.2,0.0,0.00312909485505,1.05281385281,0.0,0.0,0.0,0.0,8.0,2.3,27.048,24.748,3.569,0.0,0.0,0.0,-0.703543860762
1975.5,0.73,-0.12,0.0,2.62,10.58,-1.15,0.13,2.35,0.0,0.59,4.0,0.759,0.0,0.0,0.0,15.5,0.0,0.00273880622515,1.05607995558,0.0,0.0,0.0,0.0,28.0,2.1,17.45,15.35,1.519,0.0,0.0,0.0,-0.121134060599
1975.75,-0.17,-0.03,0.0,1.93,10.55,2.26,0.05,2.49,0.0,0.83,5.0,-1.417,0.0,0.0,0.0,24.9,0.0,0.00209017191936,1.08771929825,0.0,0.0,0.0,0.0,30.0,1.5,27.605,26.105,2.698,0.0,0.0,0.0,-0.628655749963
1976.0,0.08,-0.14,0.0,2.18,10.62,1.25,-0.01,2.48,0.0,1.08,10.9,-0.589,0.0,0.0,0.0,11.5,0.0,0.00265344517844,1.08837928369,0.0,0.0,0.0,0.0,26.0,5.3,34.065,28.765,-4.057,0.0,0.0,0.0,0.801602870085
1976.25,-0.4,0.0,0.0,2.87,10.41,-0.9,0.16,2.67,0.0,1.28,9.7,-1.414,0.0,0.0,0.0,16.7,0.0,0.00169459424756,1.07164179104,0.0,0.0,0.0,0.0,29.0,5.6,43.139,37.539,2.761,0.0,0.0,0.0,1.14433631772
1976.5,-0.18,-0.04,0.0,2.7,9.94,-0.91,0.03,2.38,0.0,1.17,15.0,1.126,0.0,0.0,0.0,25.4,0.0,0.00202577629398,0.975182481752,0.0,0.0,0.0,0.0,41.0,6.4,40.133,33.733,5.516,0.0,0.0,0.0,0.261919671978
1976.75,0.27,0.08,1.62,2.6,9.82,-0.38,0.04,1.99,6.31,1.1,9.7,2.558,0.0,0.0,0.0,12.1,0.442459190652,0.000990281890559,1.00774443369,0.0,6.38666666667,0.0,0.0,31.0,3.8,43.579,39.779,12.797,0.0,0.0,0.0,1.24555219758
1977.0,-0.42,0.1,1.06,2.49,9.29,0.32,0.0,1.88,7.22,1.52,18.7,-1.102,0.0,0.0,0.0,21.2,-0.224886721545,0.0017107338214,1.04789550073,0.0,7.33666666667,0.0,0.0,27.0,2.6,47.486,44.886,-5.076,0.0,0.0,0.0,1.04707824909
1977.25,-0.2,-0.01,1.28,2.59,9.08,-0.7,0.04,1.87,7.27,1.51,22.1,2.39,0.0,0.0,0.0,25.6,0.262116403159,0.0011198740516,1.03493134185,0.0,6.92333333333,0.0,0.0,28.0,2.5,65.129,62.629,-0.037,0.0,0.0,0.0,-1.46068048548
1977.5,0.16,0.19,1.42,2.83,9.07,0.3,-0.02,1.7,7.18,1.38,23.5,2.513,0.0,0.0,0.0,18.6,0.144141349158,0.00117840764732,1.0493973056,0.0,6.88666666667,0.0,0.0,28.0,6.2,62.893,56.693,7.279,0.0,0.0,0.0,0.598349665538
1977.75,-0.04,0.23,1.08,2.14,8.87,-1.28,0.03,1.54,6.83,1.61,18.9,3.645,0.0,0.0,0.0,11.6,0.111624303168,0.00123078861842,1.0214532872,0.0,6.34,0.0,0.0,13.0,5.2,66.372,61.172,-1.177,0.0,0.0,0.0,-0.621893813151
1978.0,0.19,0.31,0.95,1.36,8.89,-1.02,-0.07,1.37,6.03,1.4,23.6,4.2,0.0,0.0,0.0,16.0,0.256139860889,0.000833953238042,1.03354487761,0.0,5.91666666667,0.0,0.0,12.0,4.5,70.571,66.071,1.17,0.0,0.0,0.0,1.11770208971
1978.25,0.44,0.26,1.05,1.52,9.17,-2.65,0.0,1.21,5.7,1.06,24.5,2.197,0.0,0.0,0.0,16.1,0.374790147209,0.00120419934479,1.05347593583,0.0,5.39333333333,0.0,0.0,10.0,9.2,80.929,71.729,12.478,0.0,0.0,0.0,0.11854008213
1978.5,0.19,0.6,1.45,1.86,9.32,-0.43,0.14,1.17,5.4,1.21,30.8,3.93,0.0,0.0,0.0,10.6,0.236689955582,0.00146191048981,1.0513436749,0.0,5.11333333333,0.0,0.0,9.0,9.5,83.497,73.997,4.376,0.0,0.0,0.0,0.2121425616
1978.75,0.49,0.8,1.48,1.63,9.6,-1.73,0.1,0.96,4.62,1.1,28.9,4.634,0.0,0.0,0.0,4.7,-0.00733794610033,0.00135370742483,1.0568619068,0.0,4.82333333333,0.0,0.0,3.0,9.4,81.116,71.716,4.053,0.0,0.0,0.0,-0.192103517381
1979.0,0.0,0.97,0.86,0.65,9.59,-2.77,-0.11,0.95,4.27,1.22,29.8,3.999,0.0,0.0,0.0,6.9,0.21365569963,0.00170396418482,1.04706372345,0.0,4.09,0.0,0.0,-8.0,11.3,86.627,75.327,2.876,0.0,0.0,0.0,-0.600810899142
1979.25,0.46,0.72,0.51,-0.25,10.13,2.1,0.14,1.03,3.41,1.29,28.5,7.159,0.0,0.0,0.0,-12.3,0.362103376228,0.00125220679688,1.05314599878,0.0,3.8,0.0,0.0,0.0,7.5,94.019,86.519,15.281,0.0,0.0,0.0,-0.582524796735
1979.5,0.08,0.55,0.32,-0.28,10.33,1.99,0.09,1.15,3.64,1.32,37.2,8.444,0.0,0.0,0.0,2.0,0.257578019943,0.00124217125161,1.06078665077,0.0,4.05666666667,0.0,0.0,-4.0,6.6,88.221,81.621,12.935,0.0,0.0,0.0,2.07181619837
1979.75,-0.23,1.23,-0.1,-0.29,10.29,-0.41,0.08,1.34,4.24,2.14,41.0,7.563,0.0,0.0,0.0,15.1,-0.237410623396,0.0010146052851,1.16292458261,0.0,4.20666666667,0.0,0.0,-7.0,6.9,91.957,85.057,0.117,0.0,0.0,0.0,-0.568678555817
1980.0,1.35,2.07,-0.21,-1.4,11.4,1.37,-0.01,1.1,2.2,1.34,28.4,5.489,0.0,0.0,0.0,-0.9,0.421530505938,0.00132238765387,1.28048780488,0.0,2.82666666667,0.0,0.0,-43.0,5.6,81.745,76.145,-11.707,0.0,0.0,0.0,-1.47782797858
1980.25,0.5,1.82,-0.5,-1.2,12.42,-0.31,0.29,1.62,2.57,2.08,8.4,9.461,0.0,0.0,0.0,-5.8,0.317445948973,0.00217460151359,1.36385776912,0.0,1.42333333333,0.0,0.0,-45.0,5.6,90.659,85.059,9.506,0.0,0.0,0.0,0.897146082756
1980.5,0.67,4.41,-0.7,-1.73,14.19,4.34,-0.15,2.72,2.44,4.86,22.8,5.183,0.0,0.0,0.0,-25.1,-0.237034046524,0.00302114301155,1.25481183568,0.0,6.08333333333,0.0,0.0,-79.0,5.2,40.73,35.53,12.365,0.0,0.0,0.0,-0.330791749954
1980.75,-1.22,0.97,0.97,2.19,12.65,-5.17,0.32,2.4,6.06,1.94,7.0,-1.815,0.0,0.0,0.0,46.0,0.065941648397,0.00204774816208,1.15900333933,0.0,4.95333333333,0.0,0.0,46.0,5.8,60.618,54.818,4.416,0.0,0.0,0.0,0.682527794877
1981.0,1.5,1.19,0.47,0.13,14.23,0.27,0.18,2.48,2.85,2.04,35.1,0.62,0.0,0.0,0.0,32.9,0.48151886864,0.00281224082216,1.117529176,0.0,2.31333333333,0.0,0.0,-16.0,5.6,81.211,75.611,-2.792,0.0,0.0,0.0,-1.84229381995
1981.25,0.82,4.06,-1.76,-2.45,15.03,1.44,0.05,2.46,1.93,2.33,37.9,7.932,0.0,0.0,0.0,-31.1,0.351267510047,0.00209892708469,1.26669595782,0.0,3.55666666667,0.0,0.0,-16.0,6.9,71.139,64.239,17.569,0.0,0.0,0.0,0.914304916955
1981.5,1.11,2.03,0.46,-0.01,15.56,4.14,0.13,1.88,1.77,1.9,18.9,4.886,0.0,0.0,0.0,39.9,0.0103526566961,0.00137402832589,1.34543325527,0.0,2.77333333333,0.0,0.0,-21.0,4.6,93.751,89.151,-0.592,0.0,0.0,0.0,-0.568258709934
1981.75,0.6,4.09,0.4,-0.67,16.17,6.56,0.0,1.89,1.87,2.55,29.7,16.739,0.0,9999.0,0.0,5.0,0.533945632757,0.00123887912843,1.14210802307,0.0,2.49,0.0,0.0,-5.0,8.2,85.222,77.022,-1.294,0.0,0.0,0.0,-0.421088818541
1982.0,0.87,1.54,2.0,1.61,17.11,-1.27,-0.16,1.96,0.8,3.3,21.7,13.169,0.0,2.3098,0.0,18.5,0.24320043128,0.00192958423724,1.04023869043,0.0,5.30666666667,0.0,0.0,12.0,8.0,72.573,64.573,12.832,0.0,0.0,0.0,1.10849230659
1982.25,-0.56,0.94,2.29,2.31,17.1,-0.99,-0.03,2.51,3.12,2.81,8.0,5.307,0.0,1.5112,0.0,45.1,0.733724029309,0.00145440047394,0.979237964864,0.0,4.23333333333,0.0,0.0,-8.0,10.8,77.79,66.99,7.591,0.0,0.0,0.0,-0.123008138046
1982.5,-0.72,2.24,1.5,1.17,16.78,5.51,-0.06,2.91,1.18,3.02,34.8,3.661,0.0,1.9444,0.0,3.3,0.107769013121,0.00170640806738,0.901680865761,0.0,4.75,0.0,0.0,3.0,10.9,75.593,64.693,-1.884,0.0,0.0,0.0,-0.0984518175637
1982.75,0.08,1.24,2.45,2.6,16.8,4.78,-0.16,2.85,4.03,2.87,24.7,7.335,0.0,2.657,0.0,14.7,0.445470107109,0.00211238476018,0.936380285055,0.0,6.29666666667,0.0,0.0,12.0,9.7,55.497,45.797,1.248,0.0,0.0,0.0,0.0140690411426
1983.0,-3.04,2.0,2.48,3.2,14.73,2.49,0.58,3.82,6.47,3.7,25.9,-10.303,0.0,2.6014,0.0,51.5,0.666707826601,0.0026760587281,0.983735185942,0.0,8.10666666667,0.0,0.0,59.0,10.3,51.561,41.261,24.096,0.0,0.0,0.0,1.88899890511
1983.25,-0.45,0.82,1.47,2.6,13.94,-4.72,0.29,3.48,2.92,2.79,20.6,-1.622,0.0,0.9456,0.0,162.0,-0.0808983546848,0.00252627757039,0.981,0.0,7.92666666667,0.0,0.0,53.0,10.8,75.442,64.642,-16.235,0.0,0.0,0.0,-2.0898101357
1983.5,-0.06,0.59,1.36,2.19,13.29,2.82,0.45,2.89,2.33,2.38,30.7,2.436,0.0,0.8256,0.0,127.9,0.0851089100426,0.00185068192949,0.947745901639,0.0,6.82333333333,0.0,0.0,50.0,15.7,92.359,76.659,-1.921,0.0,0.0,0.0,0.114926163769
1983.75,0.98,0.29,1.61,2.3,13.39,2.43,0.07,2.01,1.15,2.04,40.6,1.57,0.0,0.6601,0.0,32.3,0.604370468354,0.0011404835614,0.957048839626,0.0,5.43,0.0,0.0,33.0,9.6,106.434,96.834,23.412,0.0,0.0,0.0,0.378784735653
1984.0,0.16,0.84,1.93,2.9,13.46,0.51,-0.02,1.92,2.97,2.0,42.1,4.617,0.0,0.7124,0.0,4.1,0.195523829605,0.00158128569161,0.971860710517,0.0,5.7,0.0,0.0,33.0,11.2,116.364,105.164,7.393,0.0,0.0,0.0,0.340579007545
1984.25,0.13,0.66,1.74,2.77,13.65,2.6,0.0,1.98,3.54,1.7,35.3,13.162,0.0,0.6329,0.0,9.3,0.0169111337798,0.00100440620235,0.991299668132,0.0,5.24666666667,0.0,0.0,37.0,11.6,141.04,129.44,10.431,0.0,0.0,0.0,-0.701705285084
1984.5,0.96,0.6,2.0,2.94,14.31,-1.23,-0.08,1.68,2.37,1.02,49.7,19.641,0.0,0.8872,0.0,36.7,0.210033545676,0.00145545604893,0.997016544616,0.0,3.99333333333,0.0,0.0,24.0,13.9,152.32,138.42,-4.589,0.0,0.0,0.0,-0.353721652799
1984.75,0.73,1.11,2.76,3.24,15.15,5.88,-0.17,1.79,1.8,1.31,42.4,13.252,0.0,1.6515,0.0,3.9,0.500274875938,0.00121906809406,0.996378123868,0.0,4.24666666667,0.0,0.0,21.0,18.2,142.289,124.089,18.004,0.0,0.0,0.0,0.874628801717
1985.0,-1.2,0.25,1.86,2.42,13.94,4.01,0.37,1.78,3.58,1.97,35.9,5.412,0.0,0.7822,0.0,8.0,0.426135697262,0.00121249826643,0.993561258729,0.0,5.82,0.0,0.0,25.0,8.8,154.096,145.296,11.822,0.0,9999.0,0.0,3.02433180681
1985.25,-0.78,0.59,2.17,3.62,13.26,1.5,0.37,1.88,5.18,1.7,38.3,16.825,0.0,0.48,0.0,75.4,0.103481891995,0.00108463448354,0.942872787005,0.0,5.94,0.0,0.0,33.0,25.8,189.786,163.986,-21.868,0.0,0.0,0.0,-3.1676514478
1985.5,0.05,0.32,2.14,3.48,13.51,0.33,0.05,2.08,1.83,1.77,44.6,9.477,0.0,0.63,0.0,42.8,-0.102192170371,0.000810184497807,0.941307993292,0.0,6.7,0.0,0.0,39.0,28.4,152.147,123.747,2.029,0.0,0.0,9999.0,0.87931033193
